"Date","Game","Team","Opponent","Home","Win","FieldGoals.","X3PointShots.","FreeThrows.","OffRebounds","TotalRebounds","Assists","Steals","Blocks","Turnovers","TotalFouls","Opp.FieldGoals.","Opp.3PointShots.","Opp.FreeThrows.","Opp.OffRebounds","Opp.TotalRebounds","Opp.Assists","Opp.Steals","Opp.Blocks","Opp.Turnovers","Opp.TotalFouls","TeamGroup","OppGroup"
2017-01-10,42,"LAL","POR","1","0",0.386,0.375,0.538,9,38,18,7,5,10,18,0.506,0.333,0.75,9,50,25,6,9,11,21,1,3
2017-01-14,44,"LAL","LAC","0","0",0.45,0.476,0.556,6,40,21,3,2,14,20,0.522,0.357,0.875,7,42,28,6,6,7,24,1,4
2017-01-15,45,"LAL","DET","1","0",0.434,0.231,0.792,9,50,19,2,4,14,18,0.432,0.36,0.688,10,46,24,6,6,7,22,1,1
2017-01-17,46,"LAL","DEN","1","0",0.435,0.367,0.889,20,43,28,11,5,12,21,0.568,0.423,0.615,13,45,29,5,9,17,17,1,3
2017-01-20,47,"LAL","IND","1","1",0.471,0.424,0.8,16,51,27,15,3,23,20,0.425,0.391,0.72,8,37,24,17,6,20,12,1,2
2017-01-22,48,"LAL","DAL","0","0",0.384,0.143,0.824,5,32,11,3,4,17,20,0.494,0.436,1,13,49,27,9,4,10,15,1,2
2017-01-25,49,"LAL","POR","0","0",0.394,0.367,0.929,14,51,16,5,9,13,17,0.478,0.267,0.75,9,49,17,5,4,11,12,1,3
2017-01-31,51,"LAL","DEN","1","1",0.528,0.462,0.778,10,44,25,7,10,15,16,0.414,0.556,0.826,20,51,26,12,5,11,18,1,3
2017-02-02,52,"LAL","WAS","0","0",0.46,0.308,0.727,12,47,19,6,8,20,23,0.458,0.364,0.762,12,45,27,11,6,10,19,1,3
2017-02-06,54,"LAL","NYK","0","1",0.431,0.286,0.806,20,55,19,9,5,7,28,0.451,0.333,0.788,6,40,16,4,4,16,24,1,1
2017-02-10,56,"LAL","MIL","0","1",0.52,0.484,0.829,6,33,25,9,3,17,24,0.526,0.286,0.839,4,34,27,11,5,20,29,1,2
2017-02-14,57,"LAL","SAC","1","0",0.458,0.414,0.533,13,43,22,10,3,17,21,0.493,0.292,0.72,7,38,23,9,3,17,12,1,2
2017-03-03,62,"LAL","BOS","1","0",0.425,0.25,0.75,6,34,23,11,7,14,21,0.512,0.303,0.76,6,46,30,7,2,18,17,1,3
2017-03-07,64,"LAL","DAL","0","0",0.467,0.367,0.727,11,44,25,9,3,11,20,0.542,0.548,0.789,6,41,25,5,5,14,17,1,2
2017-03-13,67,"LAL","DEN","0","0",0.433,0.3,0.579,16,46,17,10,3,16,21,0.536,0.447,0.88,6,42,36,9,7,15,18,1,3
2017-03-15,68,"LAL","HOU","0","0",0.462,0.12,0.722,9,38,16,10,0,22,25,0.549,0.419,0.656,13,50,37,13,4,19,21,1,4
2017-03-17,69,"LAL","MIL","1","0",0.452,0.379,0.615,11,40,24,7,4,14,20,0.488,0.167,0.767,10,43,22,7,9,14,25,1,2
2017-03-19,70,"LAL","CLE","1","0",0.516,0.407,0.789,10,40,23,5,1,5,25,0.529,0.361,0.815,10,44,19,4,2,10,16,1,4
2017-03-21,71,"LAL","LAC","1","0",0.467,0.3,0.63,14,41,23,8,3,8,22,0.536,0.455,0.875,13,48,23,4,4,15,21,1,4
2017-03-24,72,"LAL","MIN","1","1",0.523,0.609,0.857,9,42,26,6,2,20,23,0.484,0.333,0.909,12,37,32,13,10,13,20,1,3
2017-03-26,73,"LAL","POR","1","0",0.393,0.238,0.588,1,42,19,6,3,10,17,0.404,0.429,0.722,12,61,24,8,4,13,16,1,3
2017-03-28,74,"LAL","WAS","1","0",0.506,0.364,0.875,11,43,21,6,9,18,19,0.511,0.261,0.68,13,41,24,12,3,12,20,1,3
2017-03-30,75,"LAL","MIN","0","0",0.476,0.333,0.938,14,42,20,4,5,16,22,0.483,0.476,0.767,14,40,30,9,5,10,20,1,3
2017-04-02,77,"LAL","MEM","1","1",0.471,0.368,0.778,17,51,14,11,2,13,12,0.5,0.433,0.714,5,33,29,8,5,14,19,1,1
2017-04-05,78,"LAL","SAS","0","1",0.488,0.5,0.786,8,47,23,8,5,16,13,0.438,0.371,0.667,7,37,28,8,8,14,13,1,4
2017-04-07,79,"LAL","SAC","1","1",0.442,0.167,0.72,16,41,20,12,1,14,15,0.507,0.4,0.769,10,40,27,5,6,23,19,1,2
2017-04-09,80,"LAL","MIN","1","1",0.488,0.37,0.8,12,40,26,10,8,16,23,0.5,0.2,0.839,8,41,27,8,6,14,16,1,3
2017-04-11,81,"LAL","NOP","1","1",0.477,0.364,0.696,8,47,24,15,3,11,18,0.468,0.318,0.75,5,39,29,5,5,16,16,1,4
2016-10-30,3,"MEM","WAS","1","1",0.443,0.484,0.731,11,47,24,9,2,14,26,0.442,0.2,0.88,8,40,19,8,4,14,23,1,3
2016-11-01,4,"MEM","MIN","0","0",0.36,0.167,0.759,8,32,10,17,4,20,22,0.551,0.6,0.783,10,50,29,10,5,21,22,1,3
2016-11-02,5,"MEM","NOP","1","1",0.351,0.296,0.75,13,52,20,12,5,17,22,0.37,0.324,0.75,5,43,17,8,9,21,26,1,4
2016-11-04,6,"MEM","LAC","1","0",0.369,0.346,0.773,13,48,26,4,9,18,28,0.376,0.296,0.818,11,47,19,17,6,11,23,1,4
2016-11-06,7,"MEM","POR","1","0",0.383,0.231,0.813,12,44,15,9,5,13,20,0.451,0.424,0.815,5,37,19,7,5,15,25,1,3
2016-11-08,8,"MEM","DEN","1","1",0.512,0.292,0.684,8,32,29,14,5,14,30,0.5,0.417,0.794,6,39,24,6,4,22,23,1,3
2016-11-14,10,"MEM","UTA","0","1",0.474,0.381,0.846,14,44,13,4,2,16,26,0.479,0.286,0.818,6,29,17,8,1,8,27,1,2
2016-11-16,11,"MEM","LAC","0","1",0.488,0.577,0.842,9,43,24,6,2,15,22,0.457,0.36,0.706,8,35,15,13,7,8,19,1,4
2016-11-18,12,"MEM","DAL","0","1",0.403,0.36,0.75,7,48,16,7,3,12,25,0.288,0.2,0.773,10,45,9,3,7,17,14,1,2
2016-11-23,15,"MEM","PHI","0","1",0.384,0.345,0.75,9,46,24,13,9,15,28,0.376,0.333,0.739,8,56,24,9,10,26,32,1,1
2016-11-25,16,"MEM","MIA","1","0",0.354,0.211,0.826,16,51,14,3,14,17,16,0.388,0.387,0.667,10,44,17,8,8,8,21,1,2
2016-11-26,17,"MEM","MIA","0","1",0.507,0.36,0.818,2,34,23,5,5,6,19,0.494,0.355,0.667,8,39,18,3,6,9,21,1,2
2016-12-01,20,"MEM","ORL","1","1",0.418,0.389,0.786,8,39,18,9,9,10,25,0.446,0.25,0.71,7,42,15,5,9,17,19,1,1
2016-12-03,21,"MEM","LAL","1","1",0.466,0.333,0.733,14,43,32,13,7,11,19,0.432,0.333,0.793,14,44,16,7,4,18,18,1,1
2016-12-05,22,"MEM","NOP","0","1",0.404,0.382,0.619,13,61,23,8,4,14,22,0.394,0.313,0.952,6,54,21,7,7,11,15,1,4
2016-12-06,23,"MEM","PHI","1","1",0.384,0.118,0.8,12,53,18,8,5,13,25,0.39,0.341,0.5,9,45,21,5,7,16,27,1,1
2016-12-08,24,"MEM","POR","1","1",0.356,0.3,0.667,15,58,13,8,2,12,28,0.305,0.25,0.725,13,52,13,6,3,12,23,1,3
2016-12-10,25,"MEM","GSW","1","1",0.437,0.308,0.897,11,47,23,10,5,10,19,0.442,0.333,0.6,10,42,15,6,8,23,23,1,4
2016-12-16,28,"MEM","SAC","1","0",0.377,0.2,0.806,13,47,19,7,8,13,31,0.388,0.292,0.73,13,45,18,5,6,11,25,1,2
2016-12-18,29,"MEM","UTA","1","0",0.301,0.087,0.833,19,48,12,8,1,8,28,0.455,0.296,0.56,5,42,18,4,11,15,20,1,2
2016-12-20,30,"MEM","BOS","1","0",0.404,0.4,0.808,17,52,23,10,3,13,30,0.407,0.324,0.895,8,41,22,7,5,11,22,1,3
2016-12-23,32,"MEM","HOU","1","1",0.506,0.52,0.8,9,38,23,8,3,10,16,0.427,0.385,0.867,10,40,27,5,3,13,22,1,4
2016-12-26,33,"MEM","ORL","0","0",0.461,0.4,0.786,3,35,17,7,4,6,19,0.512,0.5,0.688,8,43,23,5,3,9,21,1,1
2016-12-27,34,"MEM","BOS","0","0",0.42,0.3,0.69,13,37,22,14,5,11,18,0.482,0.387,0.905,14,47,30,6,7,17,24,1,3
2016-12-29,35,"MEM","OKC","1","1",0.524,0.591,0.75,11,39,24,8,9,12,27,0.338,0.182,0.684,14,39,9,5,7,18,18,1,4
2016-12-31,36,"MEM","SAC","0","1",0.506,0.486,0.778,12,40,25,6,3,7,20,0.431,0.393,0.893,11,39,17,6,3,12,12,1,2
2017-01-03,37,"MEM","LAL","0","0",0.39,0.323,0.914,5,39,18,6,1,10,16,0.512,0.515,0.536,9,43,34,5,2,9,23,1,1
2017-01-04,38,"MEM","LAC","0","0",0.432,0.393,0.76,12,43,30,6,5,9,31,0.507,0.391,0.711,8,45,23,5,5,13,23,1,4
2017-01-06,39,"MEM","GSW","0","1",0.485,0.394,0.789,14,47,29,13,0,12,28,0.494,0.267,0.744,7,44,23,7,5,16,21,1,4
2017-01-11,41,"MEM","OKC","0","0",0.413,0.292,0.571,13,39,18,11,5,10,26,0.444,0.308,0.793,11,53,21,5,4,16,18,1,4
2017-01-13,42,"MEM","HOU","0","1",0.539,0.37,0.667,8,45,25,8,3,22,29,0.402,0.244,0.806,10,31,19,9,2,12,20,1,4
2017-01-15,43,"MEM","CHI","1","0",0.421,0.344,1,13,50,24,6,3,10,22,0.513,0.235,0.686,6,47,18,8,5,12,14,1,2
2017-01-18,44,"MEM","WAS","0","0",0.398,0.32,0.794,17,45,20,8,1,12,20,0.45,0.276,0.923,12,45,27,7,3,11,25,1,3
2017-01-20,45,"MEM","SAC","1","1",0.458,0.393,0.8,15,58,21,6,4,15,24,0.408,0.207,0.719,5,35,18,9,6,10,21,1,2
2017-01-21,46,"MEM","HOU","1","0",0.371,0.265,0.714,14,41,19,10,4,12,17,0.513,0.381,0.84,6,46,27,11,6,12,25,1,4
2017-01-25,47,"MEM","TOR","1","1",0.462,0.455,0.76,9,45,18,3,7,9,17,0.424,0.294,0.579,13,45,16,6,4,8,22,1,4
2017-01-28,49,"MEM","UTA","0","1",0.513,0.423,0.9,7,31,13,8,1,7,23,0.468,0.4,0.931,4,31,19,3,4,13,18,1,2
2017-02-01,51,"MEM","DEN","0","1",0.489,0.467,0.75,11,46,28,6,4,8,24,0.4,0.36,0.743,11,45,25,7,2,17,17,1,3
2017-02-06,54,"MEM","SAS","1","1",0.395,0.211,0.84,15,50,18,8,11,13,17,0.366,0.211,0.556,11,44,11,8,6,16,20,1,4
2017-02-10,56,"MEM","GSW","1","0",0.391,0.346,0.811,18,47,20,6,4,18,28,0.506,0.455,0.763,5,34,31,14,13,12,26,1,4
2017-02-13,57,"MEM","BRK","0","1",0.506,0.409,0.926,5,41,25,7,1,12,16,0.463,0.324,0.833,6,32,23,8,0,12,24,1,1
2017-03-03,62,"MEM","DAL","0","0",0.463,0.321,0.682,7,39,16,4,0,10,23,0.476,0.185,0.778,8,45,23,5,3,8,20,1,2
2017-03-04,63,"MEM","HOU","0","0",0.443,0.286,0.667,17,46,26,8,6,13,24,0.5,0.429,0.75,10,43,25,10,4,14,20,1,4
2017-03-06,64,"MEM","BRK","1","0",0.442,0.4,0.795,8,37,23,7,2,15,29,0.534,0.467,0.789,7,41,16,12,5,16,27,1,1
2017-03-13,67,"MEM","MIL","1","1",0.519,0.519,0.739,11,37,30,11,0,12,20,0.463,0.538,0.85,8,32,21,6,5,16,21,1,2
2017-03-15,68,"MEM","CHI","0","1",0.424,0.355,0.833,14,52,26,2,3,11,19,0.374,0.393,0.8,14,45,22,6,6,5,19,1,2
2017-03-18,70,"MEM","SAS","1","1",0.421,0.433,0.871,7,35,20,7,3,10,18,0.44,0.321,0.955,9,42,18,2,5,15,25,1,4
2017-03-21,71,"MEM","NOP","0","0",0.405,0.257,0.692,4,41,17,7,3,15,20,0.398,0.31,0.842,12,51,16,8,3,12,17,1,4
2017-03-23,72,"MEM","SAS","0","0",0.436,0.345,0.8,10,42,18,4,4,13,18,0.481,0.308,0.652,6,35,26,6,5,6,19,1,4
2017-03-26,73,"MEM","GSW","0","0",0.447,0.276,0.667,13,37,21,11,0,13,13,0.549,0.548,0.733,7,37,30,9,4,18,15,1,4
2017-03-29,75,"MEM","IND","1","1",0.466,0.375,0.889,9,43,22,8,3,8,19,0.435,0.4,0.867,12,43,19,5,7,12,18,1,2
2017-04-02,77,"MEM","LAL","0","0",0.5,0.433,0.714,5,33,29,8,5,14,19,0.471,0.368,0.778,17,51,14,11,2,13,12,1,1
2017-04-05,79,"MEM","OKC","1","0",0.474,0.346,0.81,7,38,21,7,5,13,18,0.435,0.452,0.625,12,44,19,8,3,12,20,1,4
2017-04-07,80,"MEM","NYK","1","1",0.507,0.556,0.833,7,38,20,3,9,12,14,0.432,0.214,0.462,15,41,20,8,4,6,16,1,1
2017-04-09,81,"MEM","DET","1","0",0.48,0.429,0.692,6,30,23,12,3,15,16,0.476,0.5,0.688,15,46,21,8,2,18,12,1,1
2016-10-28,2,"MIA","CHO","1","0",0.372,0.412,0.65,11,52,19,2,4,19,23,0.38,0.318,0.833,13,49,20,10,9,8,20,2,3
2016-10-30,3,"MIA","SAS","1","0",0.463,0.35,0.692,6,36,19,7,6,12,24,0.451,0.556,0.846,14,44,20,4,5,15,26,2,4
2016-11-01,4,"MIA","SAC","1","1",0.43,0.448,0.724,6,45,24,10,9,15,21,0.382,0.217,0.852,9,53,12,4,4,15,23,2,2
2016-11-04,5,"MIA","TOR","0","0",0.386,0.321,0.667,12,43,19,10,5,13,22,0.44,0.24,0.889,13,50,14,7,5,15,16,2,4
2016-11-07,6,"MIA","OKC","0","0",0.369,0.235,0.864,12,41,12,8,7,12,16,0.435,0.321,0.824,10,47,24,8,5,16,18,2,4
2016-11-10,7,"MIA","CHI","1","0",0.409,0.448,0.667,14,46,22,8,5,13,19,0.416,0.375,0.9,12,48,18,7,2,10,12,2,2
2016-11-14,9,"MIA","SAS","0","0",0.44,0.267,0.571,10,41,22,14,8,13,23,0.402,0.533,0.741,14,52,24,4,7,17,15,2,4
2016-11-23,14,"MIA","DET","0","0",0.36,0.269,0.767,7,37,19,5,4,14,22,0.494,0.316,0.84,10,49,22,8,7,13,19,2,1
2016-11-25,15,"MIA","MEM","0","1",0.388,0.387,0.667,10,44,17,8,8,8,21,0.354,0.211,0.826,16,51,14,3,14,17,16,2,1
2016-11-26,16,"MIA","MEM","1","0",0.494,0.355,0.667,8,39,18,3,6,9,21,0.507,0.36,0.818,2,34,23,5,5,6,19,2,1
2016-12-01,19,"MIA","UTA","0","1",0.512,0.421,0.789,13,40,16,7,2,6,15,0.548,0.567,0.765,5,31,24,5,8,11,14,2,2
2016-12-03,20,"MIA","POR","0","0",0.442,0.273,0.667,8,46,23,6,6,13,14,0.404,0.375,0.75,12,47,19,6,9,8,17,2,3
2016-12-06,21,"MIA","NYK","1","0",0.427,0.44,0.593,16,46,21,8,4,10,16,0.49,0.28,0.688,18,53,22,6,6,10,18,2,1
2016-12-07,22,"MIA","ATL","0","0",0.425,0.407,0.8,8,33,20,6,6,16,16,0.489,0.211,0.867,14,47,27,9,9,14,20,2,3
2016-12-10,24,"MIA","CHI","0","0",0.462,0.25,0.611,14,43,25,5,5,12,22,0.452,0.125,0.903,12,47,17,8,6,11,15,2,2
2016-12-16,27,"MIA","LAC","1","0",0.409,0.222,0.64,10,47,20,5,5,4,23,0.434,0.28,0.793,7,50,17,1,3,10,20,2,4
2016-12-18,28,"MIA","BOS","1","0",0.522,0.375,0.56,6,41,23,7,5,23,20,0.456,0.321,0.737,11,37,21,13,2,11,16,2,3
2016-12-20,29,"MIA","ORL","1","0",0.463,0.4,0.692,9,48,22,4,6,10,30,0.495,0.5,0.677,6,47,24,3,5,11,25,2,1
2016-12-22,30,"MIA","LAL","1","1",0.536,0.5,0.667,10,47,25,7,6,12,15,0.444,0.368,0.867,9,40,18,7,2,13,14,2,1
2016-12-23,31,"MIA","NOP","0","0",0.414,0.4,0.538,11,59,19,4,4,14,20,0.371,0.393,0.667,11,51,17,9,7,9,20,2,4
2016-12-27,32,"MIA","OKC","1","0",0.439,0.318,0.714,9,32,14,10,4,12,23,0.512,0.263,0.68,14,46,21,3,4,17,21,2,4
2016-12-29,33,"MIA","CHO","0","0",0.402,0.357,0.462,4,46,26,6,10,16,19,0.387,0.192,0.778,11,54,18,9,8,8,11,2,3
2016-12-30,34,"MIA","BOS","0","0",0.533,0.393,0.7,9,39,35,7,8,12,20,0.514,0.531,0.828,5,30,28,6,2,13,11,2,3
2017-01-01,35,"MIA","DET","1","0",0.455,0.538,0.778,3,34,25,6,4,10,22,0.488,0.409,0.636,10,48,16,7,5,12,18,2,1
2017-01-03,36,"MIA","PHO","0","0",0.396,0.261,0.75,15,43,18,8,4,12,23,0.468,0.391,0.818,13,49,21,7,7,18,23,2,1
2017-01-04,37,"MIA","SAC","0","1",0.486,0.429,0.862,7,39,24,8,9,18,20,0.513,0.4,0.824,4,26,26,8,3,16,28,2,2
2017-01-06,38,"MIA","LAL","0","0",0.413,0.25,0.593,11,41,17,5,7,10,23,0.5,0.357,0.724,18,62,22,6,2,11,22,2,1
2017-01-10,40,"MIA","GSW","0","0",0.422,0.2,0.765,6,46,25,6,4,11,22,0.453,0.407,0.818,5,48,28,6,7,11,16,2,4
2017-01-13,41,"MIA","MIL","0","0",0.494,0.375,0.778,4,27,33,6,8,8,21,0.5,0.6,0.871,13,46,28,8,6,11,18,2,2
2017-01-17,42,"MIA","HOU","1","1",0.467,0.31,0.667,11,52,21,11,1,15,24,0.4,0.231,0.786,11,49,21,8,3,17,16,2,4
2017-01-21,44,"MIA","MIL","1","1",0.532,0.433,0.636,5,39,18,8,3,11,24,0.418,0.333,0.781,12,41,17,6,2,11,18,2,2
2017-01-23,45,"MIA","GSW","1","1",0.442,0.433,0.593,11,45,20,9,4,13,19,0.466,0.267,0.6,7,43,27,9,4,14,20,2,4
2017-01-25,46,"MIA","BRK","0","1",0.482,0.478,0.72,6,40,23,7,6,10,25,0.438,0.371,0.885,4,33,20,3,4,15,25,2,1
2017-01-28,48,"MIA","DET","1","1",0.525,0.5,0.783,9,38,18,6,6,11,19,0.517,0.333,0.583,13,42,11,6,3,12,16,2,1
2017-02-01,50,"MIA","ATL","1","1",0.484,0.375,0.737,10,47,23,10,11,12,18,0.395,0.269,0.857,9,43,13,10,6,15,14,2,3
2017-02-06,52,"MIA","MIN","0","1",0.523,0.536,0.714,13,38,27,5,5,17,21,0.538,0.455,0.786,8,34,25,13,1,10,15,2,3
2017-02-10,54,"MIA","BRK","0","1",0.446,0.304,0.905,13,46,16,11,7,14,21,0.432,0.4,0.75,15,48,19,4,6,22,18,2,1
2017-02-13,56,"MIA","ORL","1","0",0.47,0.273,0.852,6,37,14,7,7,14,25,0.489,0.571,0.69,15,52,18,9,3,14,22,2,1
2017-02-25,59,"MIA","IND","1","1",0.487,0.419,0.774,11,43,23,9,5,16,19,0.4,0.333,0.885,13,43,21,8,4,15,24,2,2
2017-02-27,60,"MIA","DAL","0","0",0.446,0.346,0.462,13,45,21,11,4,13,18,0.434,0.5,0.913,11,42,18,5,2,13,13,2,2
2017-03-01,61,"MIA","PHI","1","1",0.544,0.433,0.667,8,42,24,9,12,13,18,0.435,0.353,0.818,10,40,16,7,4,19,22,2,1
2017-03-03,62,"MIA","ORL","0","0",0.385,0.286,0.84,13,46,20,7,5,9,16,0.5,0.294,0.789,8,47,27,7,6,9,13,2,1
2017-03-04,63,"MIA","CLE","1","1",0.523,0.529,0.833,15,48,20,6,4,10,19,0.479,0.407,0.611,8,33,20,4,1,15,16,2,4
2017-03-06,64,"MIA","CLE","0","1",0.429,0.457,0.857,8,38,23,7,6,7,19,0.449,0.333,0.655,11,52,15,3,6,17,15,2,4
2017-03-08,65,"MIA","CHO","1","1",0.435,0.415,0.708,13,46,22,8,7,12,18,0.463,0.333,0.952,6,39,14,7,8,12,17,2,3
2017-03-15,68,"MIA","NOP","1","1",0.506,0.457,0.842,12,45,23,9,3,15,22,0.477,0.409,0.679,8,38,21,9,5,13,13,2,4
2017-03-17,69,"MIA","MIN","1","1",0.588,0.308,0.789,10,40,29,6,9,15,16,0.5,0.167,0.955,9,28,14,6,6,11,21,2,3
2017-03-19,70,"MIA","POR","1","0",0.466,0.3,0.65,13,39,18,8,8,9,22,0.506,0.5,0.75,13,43,13,4,6,11,20,2,3
2017-03-21,71,"MIA","PHO","1","1",0.438,0.407,0.739,17,49,17,13,5,14,25,0.439,0.25,0.724,10,41,14,5,5,24,23,2,1
2017-03-23,72,"MIA","TOR","1","0",0.39,0.261,0.609,10,36,20,8,11,16,23,0.443,0.261,0.781,11,51,10,9,3,17,21,2,4
2017-03-26,73,"MIA","BOS","0","0",0.451,0.241,0.792,16,40,19,9,5,15,22,0.532,0.333,0.88,8,35,32,8,3,16,19,2,3
2017-03-28,74,"MIA","DET","0","1",0.456,0.238,0.714,11,44,18,5,4,12,18,0.424,0.296,0.762,16,51,20,7,5,12,23,2,1
2017-03-29,75,"MIA","NYK","0","1",0.476,0.48,0.765,8,40,18,11,7,10,23,0.371,0.2,0.81,17,52,19,2,6,14,16,2,1
2017-04-02,77,"MIA","DEN","1","0",0.483,0.481,0.762,7,41,26,3,9,10,22,0.506,0.25,0.852,6,40,25,9,6,8,14,2,3
2017-04-05,78,"MIA","CHO","0","1",0.476,0.525,0.917,7,40,23,5,7,6,16,0.449,0.32,0.875,4,36,19,2,7,6,15,2,3
2017-04-07,79,"MIA","TOR","0","0",0.398,0.348,0.69,14,44,16,10,5,19,21,0.412,0.45,0.708,12,44,14,10,4,15,24,2,4
2017-04-08,80,"MIA","WAS","0","1",0.463,0.389,0.694,8,36,23,13,7,13,19,0.481,0.364,0.773,12,44,21,7,6,19,24,2,3
2017-04-10,81,"MIA","CLE","1","1",0.463,0.364,0.706,9,46,28,9,3,13,26,0.494,0.4,0.864,7,47,19,7,4,21,25,2,4
2016-10-30,3,"MIL","DET","0","0",0.391,0.235,0.786,10,40,22,10,4,12,16,0.443,0.25,0.75,16,58,23,8,4,15,14,2,1
2016-11-01,4,"MIL","NOP","0","1",0.484,0.313,0.905,11,49,30,9,5,15,25,0.439,0.346,0.78,9,42,23,13,5,13,17,2,4
2016-11-03,5,"MIL","IND","1","1",0.573,0.444,0.792,12,41,32,10,6,21,23,0.469,0.435,0.778,10,32,29,14,4,21,23,2,2
2016-11-05,6,"MIL","SAC","1","1",0.5,0.424,0.84,17,53,28,12,10,15,22,0.393,0.357,0.789,13,36,27,8,3,14,19,2,2
2016-11-06,7,"MIL","DAL","0","0",0.366,0.207,0.75,9,51,14,11,2,27,26,0.375,0.237,0.917,10,46,14,12,2,15,20,2,2
2016-11-10,8,"MIL","NOP","1","0",0.44,0.333,0.8,11,48,23,4,5,11,20,0.438,0.36,0.926,11,47,22,9,7,10,19,2,4
2016-11-16,10,"MIL","ATL","0","0",0.398,0.25,0.778,15,47,25,9,2,14,25,0.486,0.313,0.871,3,39,29,6,8,16,17,2,3
2016-11-25,14,"MIL","TOR","1","0",0.506,0.414,0.583,7,38,26,4,2,11,19,0.463,0.438,0.789,11,38,18,3,5,9,17,2,4
2016-11-27,15,"MIL","ORL","0","1",0.477,0.333,0.7,10,53,24,6,6,11,16,0.413,0.25,0.765,10,46,24,6,5,7,17,2,1
2016-11-29,16,"MIL","CLE","1","1",0.535,0.368,0.826,10,43,27,15,6,17,22,0.427,0.359,0.742,7,35,17,7,6,19,19,2,4
2016-12-01,17,"MIL","BRK","0","1",0.45,0.441,0.828,14,48,23,8,10,18,18,0.382,0.3,0.813,12,40,20,9,9,17,22,2,1
2016-12-03,18,"MIL","BRK","1","1",0.471,0.25,0.722,7,46,25,9,10,11,24,0.374,0.268,0.727,10,46,21,6,5,14,26,2,1
2016-12-05,19,"MIL","SAS","1","0",0.411,0.25,0.882,7,43,16,4,7,14,16,0.43,0.286,0.643,12,46,26,6,5,14,22,2,4
2016-12-07,20,"MIL","POR","1","1",0.519,0.417,0.676,5,41,19,8,7,10,13,0.435,0.425,0.842,10,44,25,7,4,15,22,2,3
2016-12-10,22,"MIL","WAS","0","0",0.506,0.52,0.8,7,40,22,1,3,20,21,0.455,0.381,0.786,12,40,29,10,3,9,17,2,3
2016-12-15,24,"MIL","CHI","1","1",0.474,0.55,0.538,13,42,32,8,5,8,20,0.473,0.25,0.759,6,41,23,5,3,16,16,2,2
2016-12-16,25,"MIL","CHI","0","1",0.463,0.4,0.692,11,53,26,7,4,11,14,0.304,0.238,0.533,19,50,17,7,2,12,14,2,2
2016-12-20,26,"MIL","CLE","1","0",0.46,0.259,0.724,11,51,22,6,6,14,21,0.407,0.425,0.852,9,43,19,5,2,10,21,2,4
2016-12-23,28,"MIL","WAS","1","1",0.563,0.36,0.889,8,41,29,8,6,11,16,0.468,0.292,0.833,5,30,24,2,2,14,21,2,3
2016-12-26,29,"MIL","WAS","0","0",0.46,0.3,0.696,12,42,27,8,2,13,19,0.506,0.414,0.75,7,40,29,7,6,16,16,2,3
2016-12-28,30,"MIL","DET","0","1",0.571,0.5,0.75,3,38,36,8,5,7,14,0.443,0.25,0.625,11,44,28,4,1,10,12,2,1
2016-12-30,31,"MIL","MIN","0","0",0.541,0.444,0.647,7,29,22,4,4,14,19,0.558,0.52,0.81,8,34,30,8,5,11,17,2,3
2016-12-31,32,"MIL","CHI","0","1",0.566,0.6,0.778,8,42,29,7,8,12,19,0.398,0.37,0.714,14,37,23,9,5,11,21,2,2
2017-01-02,33,"MIL","OKC","1","1",0.481,0.368,0.625,7,39,21,4,4,10,17,0.462,0.333,0.684,8,40,20,7,5,10,20,2,4
2017-01-04,34,"MIL","NYK","0","1",0.474,0.321,0.71,7,42,20,7,5,13,15,0.447,0.464,0.583,15,46,26,9,3,13,19,2,1
2017-01-06,35,"MIL","NYK","1","0",0.5,0.545,0.75,6,35,24,9,11,14,19,0.494,0.565,0.778,11,40,29,5,6,14,21,2,1
2017-01-10,37,"MIL","SAS","0","1",0.524,0.526,0.846,11,38,32,8,6,12,18,0.477,0.4,0.786,13,41,22,5,7,14,10,2,4
2017-01-13,38,"MIL","MIA","1","1",0.5,0.6,0.871,13,46,28,8,6,11,18,0.494,0.375,0.778,4,27,33,6,8,8,21,2,2
2017-01-15,39,"MIL","ATL","0","0",0.494,0.316,0.778,13,36,25,11,4,16,25,0.525,0.5,0.778,14,37,29,9,4,19,20,2,3
2017-01-16,40,"MIL","PHI","1","0",0.472,0.357,0.682,10,38,23,8,5,12,23,0.449,0.378,0.806,13,51,25,8,9,18,23,2,1
2017-01-18,41,"MIL","HOU","0","0",0.398,0.25,0.786,15,50,26,8,8,18,14,0.453,0.318,0.733,13,46,25,9,12,10,17,2,4
2017-01-20,42,"MIL","ORL","0","0",0.41,0.4,0.692,10,40,21,6,3,12,25,0.46,0.286,0.774,14,53,25,9,6,9,24,2,1
2017-01-21,43,"MIL","MIA","0","0",0.418,0.333,0.781,12,41,17,6,2,11,18,0.532,0.433,0.636,5,39,18,8,3,11,24,2,2
2017-01-23,44,"MIL","HOU","1","1",0.588,0.478,0.815,7,37,31,17,6,19,20,0.506,0.4,0.786,5,28,26,11,4,21,22,2,4
2017-01-25,45,"MIL","PHI","1","0",0.462,0.25,0.783,15,37,26,11,4,19,22,0.533,0.462,0.88,9,43,32,9,4,21,21,2,1
2017-01-28,47,"MIL","BOS","1","0",0.425,0.429,0.781,9,47,23,6,6,15,25,0.416,0.341,0.8,9,44,26,6,7,13,23,2,3
